b|Le Toys Beauty Salon           |1837 Central Ave.        |Ceres              |CA|(209) 537-3385
b|Learning Express Bon Air Ctr   |160 Bon Air Shopping Ctr |Greenbrae          |CA|(415) 461-3306
b|Learning Faire                 |964 Pearl St.            |Napa               |CA|(707) 253-1024
b|Learningsmith                  |1356 Stoneridge Mall     |Pleasanton         |CA|(925) 847-7322
b|Learningsmith                  |3251 20th Ave.           |San Francisco      |CA|(415) 681-0800
b|Learningsmith                  |355 Stanford Ave.        |Menlo Park         |CA|(650) 325-0770
b|Led By Lead                    |14429 San Pablo Ave.     |San Pablo          |CA|(510) 234-4777
b|Lester H Toy Insurance         |737 Hickey Blvd.         |Pacifica           |CA|(650) 993-5400
b|Lets Play Store                |1975 Diamond Blvd. #D10  |Concord            |CA|(925) 676-6918
b|Lewis Galoob Toys Inc.         |500 Forbes Blvd.         |South San Francisco|CA|(650) 952-1678
b|Lightning Kites                |4707 East Hedges Ave.    |Fresno             |CA|(559) 456-8085
b|Lindas Doll Room               |Box #483                 |Cotati             |CA|(707) 792-0328
b|Lins Toy Cupboard              |237 State St. #A         |Los Altos          |CA|(650) 948-4511
b|Little Brown Bear              |123 South Main St.       |Ukiah              |CA|(707) 463-1983
b|Little Coach Educl Toys & Gift |39012 Fremont Hub        |Fremont            |CA|(510) 795-8778
b|Little Miss & Mr               |260 Colfax Ave.          |Grass Valley       |CA|(530) 272-3750
b|Little Peoples Store           |2601 South Main St.      |Soquel             |CA|(831) 476-7244
b|Little World                   |825 Broadway             |Oakland            |CA|(510) 834-9626
b|Littlest Mouse                 |700 7th St.              |San Francisco      |CA|(415) 864-5814
b|Loco-boose Electric Train Shop |260 D Main Street        |Redwood City       |CA|(650) 368-1254
b|Loft Dart Shop                 |1543 Hopkins St.         |Berkeley           |CA|(510) 525-1741
b|Loft Dart Shop                 |2720 Arden Way           |Sacramento         |CA|(916) 487-6676
b|Love Creek Creations           |Box #276                 |Avery              |CA|(209) 795-2701
b|Lucky Plush Toys Inc.          |20991 Cabot Blvd.        |Hayward            |CA|(510) 264-3220
b|Lucky Plush Toys Inc.          |838 West California Ave. |Sunnyvale          |CA|(408) 732-0400
b|Magic Darts & Marketing Co     |5557 Auburn Blvd.        |Sacramento         |CA|(916) 334-2567
b|Magic World                    |1681 Triton Ct           |Santa Clara        |CA|(408) 247-7491
b|Mailways - Trains              |200 Folsom               |San Francisco      |CA|(415) 982-2523
b|Main Street Shop               |134 South Washington St. |Sonora             |CA|(209) 532-3847
b|Marin Teachers Store           |901 C St.                |San Rafael         |CA|(415) 453-9197
b|Mars Place Video Games         |289 Park Blvd.           |Orange Cove        |CA|(559) 626-3211
b|Marties Ceramics & Dolls       |1365 Buchanan Road       |Pittsburg          |CA|(925) 427-5191
b|Mary Joes Ceramics             |900 Trent St.            |Concord            |CA|(925) 682-4466
b|May Chi Toys & Gift Co         |1313 Stockton St.        |San Francisco      |CA|(415) 788-4808
b|Meg Orr Dolls                  |12920 Chukar Cir         |Sonora             |CA|(209) 532-8661
b|Mei Da Toys                    |26554 Danti Ct           |Hayward            |CA|(510) 264-2180
b|Memory Lane Dolls              |412 South Main St.       |Yreka              |CA|(530) 842-9454
b|Memory Place                   |2135 Berkeley Ave.       |Stockton           |CA|(209) 467-3655
b|Merlins                        |40120 N State Hwy 41 #E  |Oakhurst           |CA|(559) 642-4300
b|Merrilees Dolls                |1119 Industrial Road     |San Carlos         |CA|(650) 637-9511
b|Metoyer, Carl B                |6014 Market St.          |Emeryville         |CA|(510) 658-1077
b|Metoyer, Jessica N             |1388 Sutter St.          |San Francisco      |CA|(415) 567-7000
b|Michael Olaf Montessori Shop   |3300 Broadway St.        |Eureka             |CA|(707) 442-5761
b|Mike Manning High Performance  |2220 Dunn Road           |Hayward            |CA|(510) 782-3273
b|Mikes Custom Darts             |5557 Auburn Blvd.        |Sacramento         |CA|(916) 334-9622
b|Mikes Puzzle Shop              |1009 2nd St.             |Sacramento         |CA|(916) 444-0446
b|Milk Cap Zone                  |6237 Marguerite Dr.      |Newark             |CA|(510) 792-2123
b|Mind Over Matter Toys          |703 East Bidwell St.     |Folsom             |CA|(916) 983-0444
b|Mini Madness                   |520 Wood Duck Dr.        |Suisun City        |CA|(707) 429-0535
b|Models and More                |218 Petaluma Blvd. N.    |Petaluma           |CA|(707) 762-2378
b|Modesto Bowling & Billiards    |1120 13th St.            |Modesto            |CA|(209) 523-9114
b|Mom A Doll Co                  |36601 Newark Blvd.       |Newark             |CA|(510) 791-5563
b|Montoy, Jorge F Md             |2514 Jensen Avenue #102  |Sanger             |CA|(559) 875-6970
b|Mookies Gifts & Toys Store     |603 5th St.              |Lincoln            |CA|(916) 645-9211
b|Moons Play & Learn             |3300 Broadway St.        |Eureka             |CA|(707) 442-5761
b|Moons Play North Learn         |1325 Northcrest Dr.      |Crescent City      |CA|(707) 465-4401
b|Morning Glory Theatre          |Box #723                 |San Anselmo        |CA|(415) 456-8787
b|Morrison School Supplies       |304 Industrial Road      |San Carlos         |CA|(650) 592-3000
b|Mostly Magic Shop              |311 D St.                |Santa Rosa         |CA|(707) 523-2842
b|Mountain Pastimes              |320 Spring St.           |Nevada City        |CA|(530) 265-6692
b|Mr Dartza                      |300 W Shaw Avenue #103   |Clovis             |CA|(559) 299-3278
b|Mr Dartza                      |4324 Moorpark Ave.       |San Jose           |CA|(408) 727-9983
b|Mr Eds Bingo Supply            |7771 Arroyo Vista        |Livermore          |CA|(925) 449-7544
b|Mr Mopps Child Books & Toys    |1405 MLK Jr Way          |Berkeley           |CA|(510) 525-9633
b|Mudpie                         |1694 Union St.           |San Francisco      |CA|(415) 771-9262
b|Mudpie                         |2220 Chestnut St.        |San Francisco      |CA|(415) 474-8395
b|Murphys Toy Store              |415 Main St.             |Murphys            |CA|(209) 728-8517
b|My Dollys Department Store     |Amador                   |Amador City        |CA|(209) 267-0157
b|My Miniature Corner Howards    |110 North Main St.       |Sebastopol         |CA|(707) 823-2113
b|Nannys Toy Box                 |1234 Broadway #E         |Placerville        |CA|(530) 621-4670
b|Narumi Japanese Antique Dolls  |1902 Fillmore St.        |San Francisco      |CA|(415) 346-8629
b|Neverland Comics & Games       |248 Golf Club Road       |Pleasant Hill      |CA|(925) 682-1891
b|Newtype Hobbies And Toys       |1414 9th Ave.            |San Francisco      |CA|(415) 731-3077
b|Nic Nocks & Toys               |7433 Winding Way         |Fair Oaks          |CA|(916) 961-6727
b|Nicoles Handmade Fashion Dolls |Box #949                 |Brisbane           |CA|(650) 467-6326
b|North Coast Roleplaying        |609 East St.             |Eureka             |CA|(707) 444-2288
b|North Star Sport Kites         |2306 F St.               |Eureka             |CA|(707) 442-9245
b|Northwest Simulations          |3018 Peppertree Dr.      |Fairfield          |CA|(707) 427-8723
b|Oakland Parent Teacher Store   |3308 Grand Ave.          |Oakland            |CA|(510) 530-5752
b|Old City Kites                 |1201 Front St.           |Sacramento         |CA|(916) 446-7565
b|Once Upon A Child              |565 Contra Costa Blvd.   |Pleasant Hill      |CA|(925) 682-4453
b|Onward Designs                 |35 Temescal Ter          |San Francisco      |CA|(415) 387-5178
b|Original San Fran Toymakers    |360 Oyster Point Blvd.   |South San Francisco|CA|(650) 952-7701
b|Otooles Resale For Kids        |5638 College Ave.        |Oakland            |CA|(510) 428-1009
b|Over The Rainbow               |421 Lincoln Center       |Stockton           |CA|(209) 473-0220
b|P J Bears                      |2121 Contra Costa Ave.   |Santa Rosa         |CA|(707) 578-8809
b|Paladin Associates Inc.        |1950 Mountain Blvd.      |Oakland            |CA|(510) 339-7514
b|Palmers Pursuit Shop           |3951 Development Dr #3   |Sacramento         |CA|(916) 923-9676
b|Palo Alto Sport Shop & Toy Wld |526 Waverley St.         |Palo Alto          |CA|(650) 328-8555
b|Patties Porcelain Products     |415 7th Ave.             |Santa Cruz         |CA|(831) 476-5920
b|Pegs Dollhouse                 |4019 Sebastopol Road     |Santa Rosa         |CA|(707) 546-6137
b|Peninsula Hobbies              |1448 Cary Avenue         |San Mateo          |CA|(650) 343-7779
b|Penny Lane                     |1032 Springoak Way       |Stockton           |CA|(209) 339-0506
b|Phil Toy Photography           |610 22nd St.             |San Francisco      |CA|(415) 552-2917
b|Phoenix Toys                   |969 Berryessa Road       |San Jose           |CA|(408) 453-5066
b|Pillow Playmates               |1389 Cornwall Ct         |Walnut Creek       |CA|(925) 946-0211
b|Pinole Comic & Toy             |1580 Fitzgerald Dr.      |Pinole             |CA|(510) 223-9567
b|Placerville Toy & Doll Co      |1234 Broadway            |Placerville        |CA|(530) 642-8697
b|Play It Again Toys             |1170 Solano Ave.         |Albany             |CA|(510) 528-8697
b|Play Mates                     |31 Sunnyside Ave.        |Mill Valley        |CA|(415) 381-3047
b|Play With Nature               |1850 Douglas Blvd. #902  |Roseville          |CA|(916) 784-7748
b|Playrooms                      |Box #2660                |Petaluma           |CA|(707) 763-2448
b|Plush Palace                   |1600 Saratoga Ave.       |San Jose           |CA|(408) 370-9738
b|Pm Bingo                       |4331 West Santa Ana Ave. |Fresno             |CA|(559) 277-7525
b|Pony Toy Go Round              |675 Saratoga Ave.        |San Jose           |CA|(408) 253-9929
b|Popat, Shelina                 |490 South Leggett St.    |Porterville        |CA|(559) 783-9836
b|Porcelain Dollmakers Institute |431 N Buchanan Cir #14   |Martinez           |CA|(925) 798-3655
b|Powerplay Sports Games         |2405 Ardee Lane          |South San Francisco|CA|(650) 588-6411
b|Praise Unlimited               |4670 North State St.     |Ukiah              |CA|(707) 485-0810
b|Pub                            |4103 East Ashlan Ave.    |Fresno             |CA|(559) 224-0400
b|Puppet Factory                 |1881 Walters Ct          |Fairfield          |CA|(707) 428-1828
b|Puppet Playhouse               |884 Lincoln Way          |Auburn             |CA|(530) 885-8415
b|Quarter Master Games           |616 North Market St.     |Redding            |CA|(530) 243-2473
b|R & F Collectibles             |37525 Niles Blvd.        |Fremont            |CA|(510) 796-1021
b|R Vs Collectable Cards         |5701 State Farm Dr #13   |Rohnert Park       |CA|(707) 585-8065
b|Rainey Dolls                   |170 Cleveland Ave.       |Auburn             |CA|(530) 887-0927
b|Rara Avis Trains               |5650-H Imhoff Drive      |Concord            |CA|(925) 685-6566
b|Rays Fun Center                |130 West East Ave.       |Chico              |CA|(530) 891-8273
b|Reeders Dolls & Krafts         |10020 Fair Oaks Blvd.    |Fair Oaks          |CA|(916) 967-3165
b|Regent Toys                    |663 North King Road #24  |San Jose           |CA|(408) 929-3273
b|Report Card                    |9550 Micron Ave.         |Sacramento         |CA|(916) 369-5599
b|Richards Wooden Toys           |1232 Main St.            |Newman             |CA|(209) 862-1703
b|Right Start Store              |1 Stoneridge Mall        |Pleasanton         |CA|(925) 847-6093
b|Rocking Mythos                 |70 Liberty Ship Way      |Sausalito          |CA|(415) 332-3206
b|Rockridge Kids                 |5511 College Ave.        |Oakland            |CA|(510) 601-5437
b|Rockys Sports Card Emporium    |1747 Live Oak Blvd. #L   |Yuba City          |CA|(530) 671-5344
b|Rons Pharmacy                  |3337 Atchison St.        |Riverbank          |CA|(209) 869-2523
b|Roundhouse Trains              |740 Water Street         |Santa Cruz         |CA|(831) 423-9239
b|Royal Plush Toys Inc.          |838 West California Ave. |Sunnyvale          |CA|(408) 245-9434
b|S F Friends Of The Fair Bingo  |1740 Army St.            |San Francisco      |CA|(415) 824-7360
b|S F Sci Fiction Toys & Hobbies |1734 Taraval St.         |San Francisco      |CA|(415) 731-3263
b|S M Stationery & Toy Co        |402 North Harrison St.   |Stockton           |CA|(209) 463-8322
b|Sadistics Motoycycle Club      |5410 East 12th St.       |Oakland            |CA|(510) 436-9770
b|Safi Toys                      |10970 East 14th St.      |Oakland            |CA|(510) 635-9820
b|Salon De Blanca Child Within   |707 4th St.              |Santa Rosa         |CA|(707) 577-0548
b|San Antonio Hobby Shop         |2550 West El Camino Real |Mountain View      |CA|(650) 941-1278
b|San Francisco Dart Association |1300 Irving St.          |San Francisco      |CA|(415) 731-2100
b|San Francisco Doll Works       |724 Brannan St.          |San Francisco      |CA|(415) 255-9901
b|Sandcastles By The Sea         |3722 Barnyard            |Carmel             |CA|(831) 626-8361
b|Sanrio Surprises Arden         |1689 Arden Way           |Sacramento         |CA|(916) 923-0065
b|Sarcastic Toys                 |520 California Blvd.     |Napa               |CA|(707) 257-7055
b|Satire                         |5441 Soquel Dr.          |Soquel             |CA|(831) 464-1212
b|Scenario Game & Hobby Shoppe   |39189 Farwell Dr.        |Fremont            |CA|(510) 792-9333
b|Scoobys Toys And Collectables  |2750 Adeline St.         |Berkeley           |CA|(510) 548-5349
b|Scoresheet Baseball            |1640 San Pablo Ave.      |Berkeley           |CA|(510) 526-3954
b|Seasame Street General Stores  |180 El Camino Real       |Redwood City       |CA|(650) 327-3755
b|Sesame Street General Store    |1180 Broadway Plz        |Walnut Creek       |CA|(925) 933-1355
b|Sesame Street General Store    |1689 Arden Way           |Sacramento         |CA|(916) 567-1663
b|Sesame Street General Store    |2855 Stevens Creek Blvd. |Santa Clara        |CA|(408) 247-8676
b|Sesame Street General Store    |3251 20th Ave.           |San Francisco      |CA|(415) 564-1491
b|Sesame Street Retail Strs Corp |30587 Huntwood Ave.      |Hayward            |CA|(510) 429-1515
b|Shanti Kite Spools             |13355 Grass Valley Ave.  |Grass Valley       |CA|(530) 273-3317
b|Sherrys Doll House             |2541 5th Ave.            |Oroville           |CA|(530) 534-3655
b|Sherwood Forest Toys & Hobbies |330 Main St.             |Chico              |CA|(530) 343-2777
b|Silver Phoenix Comics          |204 Carriage Sq          |Yuba City          |CA|(530) 674-5795
b|Simply Dolling                 |172 Keller St.           |Petaluma           |CA|(707) 769-1551
b|Skool Daze Teachers Supplies   |806 Piner Road           |Santa Rosa         |CA|(707) 544-6775
b|Slots To Go Inc.               |292 Lawrence Ave.        |South San Francisco|CA|(650) 583-8671
b|Smart Alec Designs             |63 Tamal Vista Blvd.     |Corte Madera       |CA|(415) 927-3471
b|Something Special              |10430 N US Highway 99    |Stockton           |CA|(209) 931-4242
b|Spunky Skunk                   |338 North Main St.       |Fort Bragg         |CA|(707) 961-5443
b|Spunky Skunk A Toy Store       |401 North Main St.       |Fort Bragg         |CA|(707) 961-1198
b|Star Magic Space Age Gifts     |4026 24th St.            |San Francisco      |CA|(415) 641-8626
b|Stars & Shooters               |5965 Almaden Expy        |San Jose           |CA|(408) 927-6335
b|Stepping Stone Dolls           |3440 Orange Ave.         |Oroville           |CA|(530) 533-9074
b|Story Shop                     |262 Alpine St.           |San Rafael         |CA|(415) 457-0223
b|Strictly Toy Ondas             |135 Stadium Way          |Auburn             |CA|(530) 887-0808
b|Summer House Gallery           |21 Throckmorton Ave.     |Mill Valley        |CA|(415) 383-6695
b|Sweet Dreams                   |2921 College Ave.        |Berkeley           |CA|(510) 548-8697
b|Sweet Dreams Toy Store         |2 Theatre Sq             |Orinda             |CA|(925) 254-6672
b|Tai Hing & Trading Co          |2467 Mission St.         |San Francisco      |CA|(415) 821-6328
b|Tai Sun Trading Co             |2315 Mission St.         |San Francisco      |CA|(415) 285-5480
b|Talbot's Hobbies               |445 South B Street       |San Mateo          |CA|(650) 342-0126
b|Tangent Toy Co                 |10 Liberty Ship Way      |Sausalito          |CA|(415) 331-4556

b|Target                         |1057 Eastshore Hwy       |Albany             |CA|(510) 982-0512
b|Target                         |5769 Lone Tree Way       |Antioch            |CA|(925) 752-0002
b|Target                         |1000 Commerce Ave        |Atwater	       |CA|(209) 357-4820
b|Target                         |2700 Bell Rd             |Auburn             |CA|(530) 889-5650
b|Target                         |1951 E 20th St           |Chico              |CA|(530) 343-3770
b|Target                         |5837 Sunrise Blvd.       |Citrus Heights     |CA|(916) 966-5267
b|Target                         |900 Shaw Ave             |Clovis             |CA|(559) 297-4691
b|Target                         |695 W Herndon Ave        |Clovis             |CA|(559) 321-0009
b|Target                         |5001 Junipero Serra Blvd.|Colma              |CA|(650) 992-8433
b|Target                         |20745 Stevens Creek Blvd.|Cupertino          |CA|(408) 725-2651
b|Target                         |133 Serramonte Ctr       |Daly City          |CA|(650) 755-2393
b|Target                         |7200 Amador Plaza Rd     |Dublin             |CA|(925) 829-8900
b|Target                         |4400 Town Center Blvd.   |El Dorado Hills    |CA|(916) 605-0184
b|Target                         |7505 Laguna Blvd.        |Elk Grove          |CA|(916) 683-5356
b|Target                         |2525 4th St              |Eureka             |CA|(707) 442-0201
b|Target                         |2059 Cadenasso Dr        |Fairfield          |CA|(707) 426-1105
b|Target                         |430 Blue Ravine Rd       |Folsom             |CA|(916) 984-9131
b|Target                         |39201 Fremont Blvd.      |Fremont            |CA|(510) 795-6305
b|Target                         |3173 E Shields Ave       |Fresno             |CA|(559) 228-8471
b|Target                         |3150 W Shaw Ave          |Fresno             |CA|(559) 275-7059
b|Target                         |7600 N Blackstone Ave    |Fresno             |CA|(559) 431-0104
b|Target                         |5740 N Blackstone Ave    |Fresno             |CA|(559) 431-8622
b|Target                         |6705 Camino Arroyo       |Gilroy             |CA|(408) 848-6466
b|Target                         |140 N 12th Ave           |Hanford            |CA|(559) 582-9298
b|Target                         |2499 Whipple Rd          |Hayward            |CA|(510) 471-9166
b|Target                         |19661 Hesperian Blvd.    |Hayward            |CA|(510) 731-0001
b|Target                         |1790 Airline Hwy         |Hollister          |CA|(831) 636-3722
b|Target                         |16858 Golden Valley Pkwy |Lathrop	       |CA|(209) 242-5041
b|Target                         |950 Groveland LN         |Lincoln            |CA|(916) 251-3002
b|Target                         |4300 Las Positas Rd      |Livermore          |CA|(925) 606-1445
b|Target                         |2355 W Kettleman Ln      |Lodi	       |CA|(209) 369-9371
b|Target                         |1405 W Pacheco Blvd.     |Los Banos	       |CA|(209) 827-2080
b|Target                         |280 Spreckels Ave        |Manteca	       |CA|(209) 823-9982
b|Target                         |133 General Stilwell Dr  |Marina             |CA|(831) 883-5720
b|Target                         |3280 R St                |Merced	       |CA|(209) 725-3482
b|Target                         |3900 Sisk Rd             |Modesto	       |CA|(209) 543-9561
b|Target                         |3405 Mchenry Ave         |Modesto	       |CA|(209) 572-3341
b|Target                         |1061 Cochrane Rd         |Morgan Hill        |CA|(408) 310-4050
b|Target                         |555 Showers Dr           |Mountain View      |CA|(650) 965-7764
b|Target                         |205 Soscol Ave           |Napa               |CA|(707) 224-1058
b|Target                         |4000 Bel Aire Plaza      |Napa               |CA|(707) 225-3016
b|Target                         |400 Newpark Mall         |Newark             |CA|(510) 744-1790
b|Target                         |200 Vintage Way          |Novato             |CA|(415) 892-3313
b|Target                         |1400 Fitzgerald Dr       |Pinole             |CA|(510) 222-0558
b|Target                         |4301 Century Blvd.       |Pittsburg          |CA|(925) 778-8950
b|Target                         |560 Contra Costa Blvd.   |Pleasant Hill      |CA|(925) 685-6069
b|Target                         |1363 W Henderson Ave     |Porterville        |CA|(559) 719-2203
b|Target                         |1280 Dana Dr             |Redding            |CA|(530) 223-0123
b|Target                         |2485 El Camino Real      |Redwood City       |CA|(650) 363-8940
b|Target                         |4500 Macdonald Ave       |Richmond           |CA|(510) 253-1000
b|Target                         |2425 Claribel Rd         |Riverbank	       |CA|(209) 863-1270
b|Target                         |475 Rohnert Park Expy W  |Rohnert Park       |CA|(707) 586-2901
b|Target                         |10451 Fairway Dr         |Roseville          |CA|(916) 780-1020
b|Target                         |1925 Douglas Blvd.       |Roseville          |CA|(916) 786-8787
b|Target                         |5001 Madison Ave         |Sacramento         |CA|(916) 348-3701
b|Target                         |2505 Riverside Blvd.     |Sacramento         |CA|(916) 444-0993
b|Target                         |1919 Fulton Ave          |Sacramento         |CA|(916) 483-6093
b|Target                         |8101 Cosumnes River Blvd.|Sacramento         |CA|(916) 525-3576
b|Target                         |3601 North Freeway Blvd. |Sacramento         |CA|(916) 576-0487
b|Target                         |1640 N Main St           |Salinas            |CA|(831) 442-0547
b|Target                         |1150 El Camino Real      |San Bruno          |CA|(650) 827-0171
b|Target                         |3155 Silver Creek Rd     |San Jose           |CA|(408) 238-7800
b|Target                         |450 N Capital Ave        |San Jose           |CA|(408) 254-8931
b|Target                         |1811 Hillsdale Ave       |San Jose           |CA|(408) 267-7900
b|Target                         |1750 Story Rd            |San Jose           |CA|(408) 273-0054
b|Target                         |533 Coleman Ave          |San Jose           |CA|(408) 346-2022
b|Target                         |879 Blossom Hill Rd      |San Jose           |CA|(408) 513-3002
b|Target                         |2161 Monterey Hwy        |San Jose           |CA|(408) 660-1703
b|Target                         |1600 Saratoga Ave        |San Jose           |CA|(408) 871-7984
b|Target                         |2155 Morrill Ave         |San Jose           |CA|(408) 946-6791
b|Target                         |15555 E 14th St.         |San Leandro        |CA|(510) 276-2699
b|Target                         |2220 Bridgepointe Pkwy   |San Mateo          |CA|(650) 341-0734
b|Target                         |2610 Bishop Dr           |San Ramon          |CA|(925) 277-0202
b|Target                         |2040 California Ave      |Sand City          |CA|(831) 392-1990
b|Target                         |1980 Santa Rosa Ave      |Santa Rosa         |CA|(707) 575-0665
b|Target                         |10424 Trinity Parkway    |Stockton	       |CA|(209) 235-0251
b|Target                         |4707 Pacific Ave         |Stockton	       |CA|(209) 476-8081
b|Target                         |2800 Naglee Rd           |Tracy	       |CA|(209) 833-3494
b|Target                         |2195 E Prosperity Ave    |Tulare             |CA|(559) 631-1128
b|Target                         |3000 Countryside Dr      |Turlock	       |CA|(209) 632-0132
b|Target                         |3000 Harbison Dr         |Vacaville          |CA|(707) 452-8053
b|Target                         |904 Admiral Callaghan Ln |Vallejo            |CA|(707) 642-0419
b|Target                         |3308 N Dinuba Blvd.      |Visalia            |CA|(559) 302-1850
b|Target                         |4247 S Mooney Blvd.      |Visalia            |CA|(559) 749-0740
b|Target                         |1871 N Main St           |Walnut Creek       |CA|(925) 979-0083
b|Target                         |1415 Main St             |Watsonville        |CA|(831) 761-9194
b|Target                         |2005 Town Center Plz     |West Sacramento    |CA|(916) 384-0977
b|Target                         |2185 Bronze Star Dr      |Woodland           |CA|(530) 665-4148
b|Target                         |1153 Butte House Rd      |Yuba City          |CA|(530) 671-6881

b|Teacher Parent Supply          |6455 Pacific Ave.        |Stockton           |CA|(209) 472-1531
b|Teachers Exchange              |2440 Fulton Avenue #7    |Sacramento         |CA|(916) 485-2371
b|Teachers Exchanges             |8089 Madison Ave.        |Citrus Heights     |CA|(916) 965-8921
b|Teddy Bear Toys                |76 Rancho Del Mar        |Aptos              |CA|(831) 688-6538
b|Teddybear Junction             |300 Broadway St.         |Chico              |CA|(530) 894-5500
b|The Train Shop                 |1829 Pruneridge Avenue   |Santa Clara        |CA|(408) 296-1050
b|These Precious Memories        |Highway 29 & Napa Jct.   |Vallejo            |CA|(707) 552-7380
b|Thompson Cutlery & Dart Supply |1800 Prescott Road       |Modesto            |CA|(209) 579-2008
b|Thunderbird For Kids           |3600 Barnyard            |Carmel             |CA|(831) 624-4995
b|Tiger Tiger Of Tahoe           |760 North Lake Bl        |Tahoe City         |CA|(530) 583-0227
b|Time Tunnel Vintage Toys       |473 South Bascom Ave.    |San Jose           |CA|(408) 298-1709
b|Tiny Tot Toys & Gifts          |700 Cannery Row          |Monterey           |CA|(831) 373-7588
b|Tobacco Loft                   |1920 Contra Costa Blvd.  |Pleasant Hill      |CA|(925) 686-3440
b|Tom Cole's Crossing Gate       |6128 La Salle Avenue     |Oakland            |CA|(510) 339-9722
b|Tommy Toys Haute Csn Chinoise  |655 Montgomery St.       |San Francisco      |CA|(415) 397-4888
b|Toms Toys                      |2620 West Capitol Ave.   |West Sacramento    |CA|(916) 371-7764
b|Tonys Toys                     |7000 Franklin Blvd.      |Sacramento         |CA|(916) 399-1123
b|Tots Trade Center              |222 D St.                |Davis              |CA|(530) 756-8687
b|Tout About Toys                |551 Foster City Blvd.    |San Mateo          |CA|(650) 286-0214
b|Towner Cb Shoppe & Dart Supl   |3485 Airway Dr.          |Santa Rosa         |CA|(707) 546-0835
b|Toy & Model Shop               |2316 Montgomery Dr.      |Santa Rosa         |CA|(707) 527-5700
b|Toy & Model Shop               |241 North Mcdowell Blvd. |Petaluma           |CA|(707) 765-1069
b|Toy & Model Shop               |711 Coddingtown Center   |Santa Rosa         |CA|(707) 528-1468
b|Toy & Nature Gallery           |2370 Grass Valley Highway|Auburn             |CA|(530) 889-8707
b|Toy Boat Dessert Cafe          |401 Clement St.          |San Francisco      |CA|(415) 751-7505
b|Toy Box                        | 127 North Main St.      |Porterville        |CA|(559) 781-3474
b|Toy Box                        |1301 Linda Mar Shpng Ctr |Pacifica           |CA|(650) 359-8941
b|Toy Box Hair Sln Haircuts      |3699 Portola Dr.         |Santa Cruz         |CA|(831) 476-9099
b|Toy Car Distributors           |375 Oyster Point Blvd.#7 |South San Francisco|CA|(650) 615-9545
b|Toy Car Distributors           |3875 Oyster Point Bl     |South San Francisco|CA|(650) 615-9545
b|Toy Cellar                     |6525 Washington St.      |Yountville         |CA|(707) 944-2144
b|Toy Chest                      |1939 Main St.            |Watsonville        |CA|(831) 728-8697
b|Toy Faire Inc.                 |39190 Paseo Padre Pkwy   |Fremont            |CA|(510) 794-9530
b|Toy Go Round                   |1361 Solano Ave.         |Albany             |CA|(510) 527-1363
b|Toy House                      |3309 Lakeshore Ave.      |Oakland            |CA|(510) 451-1156
b|Toy House                      |6115 La Salle Ave.       |Oakland            |CA|(510) 339-9023
b|Toy Kar Kare                   |4555 Auburn Blvd.        |Sacramento         |CA|(916) 489-8690
b|Toy Korner                     |1811a Douglas Blvd.      |Roseville          |CA|(916) 786-8242
b|Toy Liquidators                |13000 Folsom Blvd.       |Folsom             |CA|(916) 985-7127
b|Toy Liquidators                |1949 Westside Dr.        |Anderson           |CA|(530) 378-0527
b|Toy Liquidators                |284 Nut Tree Road        |Vacaville          |CA|(707) 448-7314
b|Toy Liquidators                |8155 Arroyo Cir          |Gilroy             |CA|(408) 848-5423
b|Toy Pedaler                    |50 Cabrillo Highway N    |Half Moon Bay      |CA|(650) 726-1322
b|Toy Safari Inc.                |1330 Park St.            |Alameda            |CA|(510) 522-0825
b|Toy Science Inc.               |34 Janis Way #C          |Scotts Valley      |CA|(831) 438-8384
b|Toy Sellers Group Inc.         |1368 Lincoln Ave.        |San Rafael         |CA|(415) 459-4859
b|Toy Shop                       |201 West Napa St. #1     |Sonoma             |CA|(707) 938-1197
b|Toy Shop                       |340 Monterey St.         |Salinas            |CA|(831) 422-8375
b|Toy Shop                       |4241 Sunset Lane         |Shingle Springs    |CA|(530) 677-0989
b|Toy Shoppe                     |2655 Robert Fowler Way   |San Jose           |CA|(408) 259-2930
b|Toy Stevens & Associates       |624 E Evelyn Avenue #D   |Sunnyvale          |CA|(408) 730-8898
b|Toy Store Little People        |383 Main St.             |Quincy             |CA|(530) 283-0404
b|Toy Symphony                   |470 El Cerrito Plz       |El Cerrito         |CA|(510) 525-6243
b|Toy Train Depot                |4244 Broadway            |Oakland            |CA|(510) 653-6923
b|Toy Village                    |80 West Portal Ave.      |San Francisco      |CA|(415) 731-4881
b|Toy West M & Associates        |14540 Big Basin Way      |Saratoga           |CA|(408) 867-7203
b|Toy World                      |319 Corte Madera Twn Ctr |Corte Madera       |CA|(415) 924-0297
b|Toy, Bruce G Dds               |333 San Carlos Way       |Stockton           |CA|(209) 478-4322
b|Toy, Henny L Od                |925 Secret River Dr.     |Sacramento         |CA|(916) 421-4111
b|Toy, Joann J Dmd               |3980 San Pablo Dam Road  |El Sobrante        |CA|(510) 222-1441
b|Toy, Joann J Dmd               |7455 El Camino Rl        |Daly City          |CA|(650) 757-9490
b|Toy, Kan L Dds                 |450 Sutter St.           |San Francisco      |CA|(415) 421-0555
b|Toy, Stephanie M Md            |1075 1st St.             |Benicia            |CA|(707) 745-2574
b|Toy, Stephanie M Md            |2001 Springs Road        |Vallejo            |CA|(707) 648-7337
